item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
C084@tab:d17label.cap02,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",tab:d17label,caption,tab:d17label,"Run differences are (1st_test, 2nd_test, 3rd_test) in hours, collapsing the five within-run sampling factors to one mean difference per run (Section 4.9). n+/n-/0 counts positive, negative and exactly-zero runs; zero-difference runs are excluded from the sign test, so neff is the effective sample size under the original label.",C084,F2
C085@S15.002,claim,C085,"Conformal IMS: holds on test 2, essentially test 3 (0.9%, 4.4%, 13% at 0.10), violated on test 1 (0.74-0.85)",Conformal Calibration,body,Conformal Calibration,"The distribution-free guarantee FAR ≤ α holds on test 2 (0% through α = 0.10) and is essentially satisfied on test 3 (0.9% at α = 0.01, 4.4% at α = 0.05, so it holds through α = 0.05, while slightly exceeding the bound at α = 0.10, where the empirical FAR is 13%).",C085,
C085@S15.003,claim,C085,"Conformal IMS: holds on test 2, essentially test 3 (0.9%, 4.4%, 13% at 0.10), violated on test 1 (0.74-0.85)",Conformal Calibration,body,Conformal Calibration,"It is violated on test 1 for a principled reason that Table 3 already foretold: that run’s onset fires only ∼12 h before failure, so its “pre-onset” region spans almost the whole record and already contains degradation; exchangeability between the calibration and “normal” scores therefore fails, and the empirical FAR sits at 0.74-0.85 regardless of α.",C085,
C086@S01.037,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Introduction,body,Introduction,The metric itself is failure-mode-agnostic: it applies wherever a run-to-failure trajectory and a stationary normal region exist.,C086,
C086@S15.004,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"We report this run rather than discarding it, because it delimits exactly when the conformal guarantee is and is not usable in prognostics: it requires a genuinely stationary normal region, which an abrupt late-onset failure does not provide.",C086,
C086@S15.006,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"Bearing2_3, calibrated through α = 0.05) honor the bound, while those with only one or two pre-onset windows, an artifact of the short XJTU lifetimes, cannot satisfy a finite-sample guarantee and are flagged uncalibrated rather than silently passed.",C086,
C086@S15.007,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,The conformal machinery thus doubles as a per-asset usability test: it reports whether enough stationary normal data exists to control the false-alarm rate at all.,C086,
C086@S15.009,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,The same per-asset usability test on FEMTO (Figure 4c) and the ONGC turbine (Figure 4d) confirms the pattern and its limits.,C086,
C086@S15.011,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"The two bearings with the most stationary normal region (Bearing2_2 at 0.08, Bearing1_2 at 0.10) come closest, while the abrupt Bearing1_1 (0.56) violates it badly—exactly the diagnostic the conformal machinery is meant to provide.",C086,
C086@S15.013,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"The conformal guarantee is therefore usable where a stationary normal region exists (ONGC, the longer IMS/XJTU bearings) and self-reports as invalid where it does not (short FEMTO/XJTU bearings, abrupt onsets).",C086,
C086@S47.009,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),D.2 Single-Asset ONGC Case Study,body,D.2 Single-Asset ONGC Case Study,"The conformal calibration on this stream (Figure 4d) tracks the diagonal closely, consistent with a mostlystationary normal region.",C086,
C086@fig:conformal.cap02,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),fig:conformal,caption,fig:conformal,(a) IMS: test 1 violates it because its near-failure onset leaves no genuinely stationary normal region.,C086,
C086@fig:conformal.cap03,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),fig:conformal,caption,fig:conformal,(b) XJTU-SY: bearings with a substantial stationary pre-onset region honor the bound; those with only one or two pre-onset windows cannot support a finite-sample guarantee and are flagged uncalibrated.,C086,
C086@fig:conformal.cap05,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),fig:conformal,caption,fig:conformal,"(d) ONGC turbine (n = 1 case study, Appendix D.2): the real historian stream tracks the diagonal closely, a modest 1.5-2× above target, consistent with a mostly-stationary normal region.",C086,
C087@S15.010,claim,C087,FEMTO conformal: no bearing honours the bound at alpha=0.05 (0.08-0.56; pooled 0.27),Conformal Calibration,body,Conformal Calibration,"On FEMTO, no bearing honors the bound at α = 0.05 (empirical pre-onset FAR 0.08-0.56; pooled 0.27), because the short 1.4-7.8 h lifetimes leave a pre-onset region that is neither long nor stationary—the same reason the short XJTU bearings and IMS test 1 fail.",C087,
C087@fig:conformal.cap04,claim,C087,FEMTO conformal: no bearing honours the bound at alpha=0.05 (0.08-0.56; pooled 0.27),fig:conformal,caption,fig:conformal,"(c) FEMTO/PRONOSTIA: no bearing honors the bound at α = 0.05, because the short, non-stationary pre-onset regions of these 1.4-7.8 h bearings cannot support it.",C087,
C088@S15.012,claim,C088,"ONGC conformal tracks the diagonal (0.016, 0.030, 0.096), 1.5-2x above target",Conformal Calibration,body,Conformal Calibration,"On the real ONGC historian stream the single-asset calibration tracks the diagonal much more closely (empirical FAR 0.016, 0.030, 0.096 at α = 0.01, 0.02, 0.05), sitting a modest 1.5-2× above the target—consistent with a genuine, mostly-stationary operating record whose normal region only mildly violates exchangeability.",C088,
C088@S47.009,claim,C088,"ONGC conformal tracks the diagonal (0.016, 0.030, 0.096), 1.5-2x above target",D.2 Single-Asset ONGC Case Study,body,D.2 Single-Asset ONGC Case Study,"The conformal calibration on this stream (Figure 4d) tracks the diagonal closely, consistent with a mostlystationary normal region.",C088,
C088@fig:conformal.cap05,claim,C088,"ONGC conformal tracks the diagonal (0.016, 0.030, 0.096), 1.5-2x above target",fig:conformal,caption,fig:conformal,"(d) ONGC turbine (n = 1 case study, Appendix D.2): the real historian stream tracks the diagonal closely, a modest 1.5-2× above target, consistent with a mostly-stationary normal region.",C088,
C089@S28.001,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Sweeping the alarm-threshold percentile traces a prognostics analog of the ROC curve (Figure 5a, Table 13): tightening the threshold lowers both pre-onset FAR and lead time together, letting an operator select an operating point for a stated falsealarm budget.",C089,
C089@S28.002,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"On the achievable frontier (highest lead at the lowest FAR each detector attains) Hotelling T 2 and Isolation Forest dominate the upper-left, while the naive RMS-trend baseline collapses to near-zero lead as soon as the threshold is tightened.",C089,
C089@S28.004,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,This converts the single gated number into a usable operating-point selector.,C089,
C089@S36.003,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,Practical Implications,body,Practical Implications,"The conformal results add a usable, distribution-free false-alarm guarantee wherever the normal region is genuinely stationary, and the trade-off curve turns the gated metric into an operating-point selector for a stated false-alarm budget.",C089,
C089@fig:tradeoffs.cap01,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,fig:tradeoffs,caption,fig:tradeoffs,"Lead-time vs pre-onset-FAR trade-off (threshold percentile swept, mean across runs); up-and-to-the-left is better.",C089,
C090@S28.003,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At a strict 99.5th-percentile threshold, for instance, 3σ retains 56.3 h of lead at 8.9% pre-onset FAR, whereas RMS-trend has collapsed to 1.3 h.",C090,
C090@S28.009,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The 3σ chart, by contrast, reaches a valid point (56.3 h of lead at 8.9% FAR at the 99.5th percentile) and is therefore the recommended chart under a 10% budget, a ranking the raw-lead column of Table 2, where the deep reconstruction models lead, would by itself obscure.",C090,
C090@S28.015,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,At τ = 0.10 the 3σ chart remains the best valid chart (56.3 h).,C090,
C090@S30.014,claim,C090,"3 sigma at 99.5th pct: 56.3 h at 8.9% FAR, valid, recommended under a 10% budget",Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The detector PH ranks only fourth, 3σ (77.0 h raw), is the one that actually clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and is the correct recommendation; Deep SVDD, ranked last of the seven by PH, rises to a valid 14.8 h.",C090,
C091@S28.008,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Deep SVDD occupies the opposite corner: it stays comfortably within budget (≤ 0.6% FAR) but only by firing late, buying that low false-alarm rate with a short ≤ 14.8 h lead.",C091,
C091@S28.016,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,But at a strict τ = 0.05 no control chart qualifies at all—only Deep SVDD (14.8 h) and the RMS-trend floor (34.7 h) stay within a 5% budget—so an operator with a very low nuisancealarm tolerance should prefer the low-FAR Deep SVDD operating point over any chart.,C091,
C091@S28.017,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,The 3σ recommendation therefore holds for τ ≥ 0.10 on IMS and inverts toward the low-FAR detectors below it.,C091,
C091@S28.028,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The strict τ = 0.05 column of Table 12 corre- sponds to the opposite regime, inspections that are themselves disruptive (e.g. requiring a shutdown) so ρ is small, exactly where the low-FAR Deep SVDD point becomes the economical choice.",C091,
C091@S30.014,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The detector PH ranks only fourth, 3σ (77.0 h raw), is the one that actually clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and is the correct recommendation; Deep SVDD, ranked last of the seven by PH, rises to a valid 14.8 h.",C091,
C091@S36.006,claim,C091,Deep SVDD: low-FAR corner (<= 0.6% FAR) with short (<= 14.8 h) lead; complementary operating point,Practical Implications,body,Practical Implications,"Deep SVDD consistently stays within budget at ≤ 0.6% pre-onset FAR across the swept threshold levels on IMS (Table 13), achieving 14.8 h of advance warning with near-zero false alarms.",C091,
C092@S28.014,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"At τ = 0.20 the 3σ chart gives the longest valid lead (77.0 h), now joined by CUSUM, Hotelling T 2, and Isolation Forest as their pre-onset FAR falls within the looser budget.",C092,
C092@S28.016,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,But at a strict τ = 0.05 no control chart qualifies at all—only Deep SVDD (14.8 h) and the RMS-trend floor (34.7 h) stay within a 5% budget—so an operator with a very low nuisancealarm tolerance should prefer the low-FAR Deep SVDD operating point over any chart.,C092,
C092@S28.017,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,The 3σ recommendation therefore holds for τ ≥ 0.10 on IMS and inverts toward the low-FAR detectors below it.,C092,
C092@S28.028,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The strict τ = 0.05 column of Table 12 corre- sponds to the opposite regime, inspections that are themselves disruptive (e.g. requiring a shutdown) so ρ is small, exactly where the low-FAR Deep SVDD point becomes the economical choice.",C092,
C092@S30.014,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The detector PH ranks only fourth, 3σ (77.0 h raw), is the one that actually clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and is the correct recommendation; Deep SVDD, ranked last of the seven by PH, rises to a valid 14.8 h.",C092,
C092@tab:farbudget.cap03,claim,C092,Recommendation is not tau-invariant: tau=0.20 3 sigma 77.0 h; tau=0.05 no chart qualifies,tab:farbudget,caption,tab:farbudget,The 3σ recommendation th holds at τ = 0.10 and 0.20 but not at a strict τ = 0.05.,C092,
C093@S27.017,claim,C093,The headline is computed on raw lead and does not depend on tau,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The cross-dataset headline above is computed on raw lead time, the quantity a coarsening operation acts on directly and the one that carries no dependence on the budget τ .",C093,
C093@S28.018,claim,C093,The headline is computed on raw lead and does not depend on tau,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Crucially, the cross-dataset headline is untouched by this choice: it is computed on raw (ungated) leadtime differences (Section 4.9) and does not depend on τ at all.",C093,
C093@tab:farbudget.cap04,claim,C093,The headline is computed on raw lead and does not depend on tau,tab:farbudget,caption,tab:farbudget,The conclusion is computed on raw lead and is unaffected by τ .,C093,
C094@S28.020,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,A cost-ratio argument.,C094,
C094@S28.024,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"An operator should tolerate false alarms up to the budget at which their cumulative cost equals the warning’s value, kτ cI ≈ cF , i.e. τ∗ ≈ cF ρ =, k cI k ρ ≡ cF /cI .",C094,
C094@S28.025,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"(6) For rolling-element bearings an unplanned failure typically costs ρ = 102-104 times a routine inspection, and the preonset window count is of order k ∼ 103 on the runs studied here, so Eq.",C094,
C094@S28.026,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"(6) places the break-even budget at τ ∗ ∼ 0.1-1 (τ ∗ saturates at 1 for ρ ≥ 103 and falls to 0.10 at ρ = 102, k = 103).",C094,
C094@S28.028,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"The strict τ = 0.05 column of Table 12 corre- sponds to the opposite regime, inspections that are themselves disruptive (e.g. requiring a shutdown) so ρ is small, exactly where the low-FAR Deep SVDD point becomes the economical choice.",C094,
C094@S28.029,claim,C094,"Cost-ratio argument: tau* ~ rho/k; rho 10^2-10^4, k ~ 10^3 -> tau* 0.1-1; tau=0.10 is the conservative end",Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"We stress this is an order-of-magnitude anchor, not a site-specific optimisation: the true optimum requires an operator’s actual cI and cF , which we do not have, and Eq.",C094,
C095@tab:farbudget.cap02,claim,C095,FAR-budget table gates on across-run mean FAR (LSTM-AE 62.00% mean but valid on test 3),tab:farbudget,caption,tab:farbudget,"The gate here is applied to the le pre-onset FAR averaged across the three runs, so a detector w can hold a valid operating point on an individual run and still th show 0.0 in this table: LSTM-AE is exactly that case, with co a mean pre-onset FAR of 62.00% at the 99.5th percentile but po 4.19% FAR and 59.67 h of valid lead on 3rd_test alone. se A zero row here therefore does not mean a detector has no 99 valid operating point at any threshold; per-run validity is re- (6 ported in Table 13 and Section 6.",C095,
C095@tab:tradeoff.cap04,claim,C095,FAR-budget table gates on across-run mean FAR (LSTM-AE 62.00% mean but valid on test 3),tab:tradeoff,caption,tab:tradeoff,"LSTM-AE’s 99.5th-percentile entry is daggered on the across-run mean (62.0%) although it is within budget on 3rd_test alone, the case the caption of Table 12 describes.",C095,
C096@S29.002,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"The pattern is consistent and somewhat against expectation: time-domain amplitude features (rms_only or time_only) give each detector its highest or tied-highest validity, and admitting spectral, envelope, or the full feature set never improves validity for any of them.",C096,
C096@S29.003,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"For the memory-based control charts it sharpens: rms_only is the unique group at which 3σ and EWMA reach full validity (1.00 at 0% pre-onset FAR), and spectral/envelope/all collapse all four SPC charts to 0.33 by driving their preonset FAR to 42-63%—the variance-sensitive charts react violently to the noisy extra dimensions.",C096,
C096@S29.005,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"Either way the practical recommendation is detector-general on IMS: under a false-alarm budget, restrict every detector to time-domain amplitude features; frequency-domain features must be admitted with care, most of all for the SPC charts.",C096,
C096@S29.006,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"Raw lead time inverts this ranking without overturning it: on Isolation Forest the envelope group yields the longest mean lead (99.4 h) and rms_only the shortest (32.0 h), but the long-lead groups accrue 23-29% pre-onset FAR against 0.2% for rms_only, so they buy their lead by firing indiscriminately—and per run the same mechanism is visible directly, with spectral features flipping 3σ, EWMA and Hotelling T 2 from valid to invalid on test 2 at 100% pre-onset FAR while Isolation Forest stays valid in both settings.",C096,
C096@S29.007,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Feature-Group Ablation,body,Feature-Group Ablation,"Repeating the ablation at every coarsening factor leaves rms_only uniquely best at native and 2× resolution (f ≤ 2), matching the informational argument that bin-averaging preserves the amplitude statistic; at f ≥ 5 only a handful of windows survive per run, so valid fractions move in steps of 1/3 and whether the rms_only advantage holds at the coarsest SCADA rates is not resolvable at n = 3.",C096,
C096@S36.004,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,Practical Implications,body,Practical Implications,"The ablations caution that more features are not better under a false-alarm budget: time-domain amplitude and impulsiveness statistics carry the usable signal on IMS, and spectral features must be admitted with care.",C096,
C096@tab:ablation_general.cap02,claim,C096,Ablation: time-domain amplitude features best for every detector; spectral/envelope/all never improve validity,tab:ablation_general,caption,tab:ablation_general,"Time-domain amplitude features are best le for every detector; for the SPC charts rms_only is uniquely ra (3σ, EWMA) or jointly best, and spectral/envelope/all col- va lapse them to 0.33. ab an",C096,
C097@S29.003,claim,C097,Ablation: spectral/envelope/all drive SPC pre-onset FAR to 42-63%; Deep SVDD fails by missed detection,Feature-Group Ablation,body,Feature-Group Ablation,"For the memory-based control charts it sharpens: rms_only is the unique group at which 3σ and EWMA reach full validity (1.00 at 0% pre-onset FAR), and spectral/envelope/all collapse all four SPC charts to 0.33 by driving their preonset FAR to 42-63%—the variance-sensitive charts react violently to the noisy extra dimensions.",C097,
C097@S29.004,claim,C097,Ablation: spectral/envelope/all drive SPC pre-onset FAR to 42-63%; Deep SVDD fails by missed detection,Feature-Group Ablation,body,Feature-Group Ablation,"Deep SVDD is the instructive exception, and it fails for the opposite reason: its pre-onset FAR stays near 0% under every feature set (it rarely false-alarms), yet spectral features still cut its validity to 0.33 (and to 0.00 for spectral_only) by delaying or suppressing the alarm rather than inflating the FAR—the frequency-domain dimensions hurt the one-class deep model through missed detections, not false alarms.",C097,
C098@S29.006,claim,C098,Raw lead inverts the ablation ranking: IF envelope 99.4 h vs rms_only 32.0 h at 23-29% vs 0.2% FAR,Feature-Group Ablation,body,Feature-Group Ablation,"Raw lead time inverts this ranking without overturning it: on Isolation Forest the envelope group yields the longest mean lead (99.4 h) and rms_only the shortest (32.0 h), but the long-lead groups accrue 23-29% pre-onset FAR against 0.2% for rms_only, so they buy their lead by firing indiscriminately—and per run the same mechanism is visible directly, with spectral features flipping 3σ, EWMA and Hotelling T 2 from valid to invalid on test 2 at 100% pre-onset FAR while Isolation Forest stays valid in both settings.",C098,
C099@S29.007,claim,C099,Ablation repeated per factor: rms_only best at f<=2; not resolvable at f>=5,Feature-Group Ablation,body,Feature-Group Ablation,"Repeating the ablation at every coarsening factor leaves rms_only uniquely best at native and 2× resolution (f ≤ 2), matching the informational argument that bin-averaging preserves the amplitude statistic; at f ≥ 5 only a handful of windows survive per run, so valid fractions move in steps of 1/3 and whether the rms_only advantage holds at the coarsest SCADA rates is not resolvable at n = 3.",C099,
C100@S30.004,claim,C100,PH is exactly L before the validity gate; the missing conjunct is decisive,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,It is exactly our lead time L before the validity gate (Eq. 5) is applied; that one missing conjunct is decisive.,C100,
C101@S30.007,claim,C101,"PH is maximised by the latch-on detector (164-1073 h); oracle leads 12.9, 62.5, 44.5 h",Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"On the three IMS runs this constant-on detector earns the full run length as prognostic horizon (164- 1073 h) while flooding the pre-onset region (FARpre ≈ 1), so the gated metric scores it invalid on every run (L = 0); the oracle firing just after t+o is the mirror image, at zero preonset false alarms and the maximum achievable lead (12.9, 62.5 and 44.5 h).",C101,
C102@S30.012,claim,C102,PH and L rankings nearly invert at the top; 3 sigma (PH 4th) is the deployable winner,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,The two rankings are nearly inverted at the top.,C102,
C102@S30.014,claim,C102,PH and L rankings nearly invert at the top; 3 sigma (PH 4th) is the deployable winner,Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"The detector PH ranks only fourth, 3σ (77.0 h raw), is the one that actually clears the budget (56.3 h of lead at 8.9% pre-onset FAR) and is the correct recommendation; Deep SVDD, ranked last of the seven by PH, rises to a valid 14.8 h.",C102,
C102@tab:phrank.cap02,claim,C102,PH and L rankings nearly invert at the top; 3 sigma (PH 4th) is the deployable winner,tab:phrank,caption,tab:phrank,"The rankings invert at the top: the detectors PH ranks best have no valid operating point, while 3σ—PH’s fourth—is the deployable winner. ∗RMS-trend is valid only at the loosest threshold and on one of three runs.",C102,
C103@S31.003,claim,C103,"Min-training sweep on FEMTO: T in {0.20..0.60}, three N/A cells (Bearing3_1, 20 windows), 297/300 genuine",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"At T = 0.20 the shortest bearing (Bearing3_1) forms only 20 training windows, fewer than the 30 a sequence requires, so LSTM-AE, TCN-AE and Transformer-AD are recorded there as explicit N/A rather than as misses, following the convention of Section 4.5.",C103,
C103@S31.004,claim,C103,"Min-training sweep on FEMTO: T in {0.20..0.60}, three N/A cells (Bearing3_1, 20 windows), 297/300 genuine",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"Those are the only three N/A cells in the sweep; the remaining 297 of the 300 (detector, bearing, T ) cells are genuine evaluations.",C103,
C103@fig:mintrain.cap03,claim,C103,"Min-training sweep on FEMTO: T in {0.20..0.60}, three N/A cells (Bearing3_1, 20 windows), 297/300 genuine",fig:mintrain,caption,fig:mintrain,"The three N/A cells at T = 0.20, all on Bearing3_1, which forms only 20 training windows, are counted as no valid alarm.",C103,
C104@S31.007,claim,C104,SPC charts are at or near their best at the smallest training fraction; the shrinking test window explains it,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"The four SPC charts that define the baseline in Figure 6 (3σ, EWMA, CUSUM, Hotelling T 2) are already at or near their best at the smallest training fraction we tested—3σ at 1.00, EWMA and Hotelling T 2 at 0.667, CUSUM at 0.500—and more commissioning data does not improve them: 3σ falls from 1.00 at T = 0.20 to 0.833 at T = 0.30 and 0.667 from T = 0.40 onward, Hotelling T 2 falls from 0.667 to 0.500, EWMA is flat at 0.667 throughout, and CUSUM is flat at 0.500 apart from a one-bearing rise to 0.667 at T = 0.50.",C104,
C104@S31.010,claim,C104,SPC charts are at or near their best at the smallest training fraction; the shrinking test window explains it,Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"This is a consequence of the design rather than a reverse data-hunger effect: the test fraction is 1 - T - 0.10, so the window in which a valid alarm can still fire shrinks as T grows, and on bearings this short a larger training fraction buys a better-estimated baseline at the cost of a shorter opportunity to use it.",C104,
C104@fig:mintrain.cap02,claim,C104,SPC charts are at or near their best at the smallest training fraction; the shrinking test window explains it,fig:mintrain,caption,fig:mintrain,"SPC charts (blue) sit at the top throughout, peaking at the smallest training fraction and declining slightly thereafter as the test window shrinks; the deep reconstruction models (red) and Deep SVDD lie below the SPC baseline (dashed, ≈0.62) at every training fraction and never reach it—no crossover.",C104,
C105@S31.011,claim,C105,"Deep models sit far below the charts (LSTM-AE/Transformer 0.000-0.333, TCN 0.000-0.167)",Minimum Training Data for Deep Anomaly Detectors,body,Minimum Training Data for Deep Anomaly Detectors,"The three deep reconstruction models sit far below the charts at every training fraction (LSTM-AE and Transformer-AD 0.000-0.333, TCN-AE 0.000-0.167) and do not close the gap as T grows: more commissioning data does not make them competitive in this regime.",C105,
C106@S14.007,claim,C106,"Deep SVDD: no valid FEMTO alarm below T=0.60, one bearing at T=0.60; a lifetime, not training-data, constraint",Detectors,body,Detectors,"Deep SVDD produced no valid alarm on any FEMTO bearing at any training fraction below T = 0.60, and a valid alarm on exactly one of the six bearings at T = 0.60 (Section 6.12); it is omitted from the headline set; its full numbers are retained, unchanged, in the result tables throughout (Tables 2, 5, 8, 12, 13, and 15; Figure 6).",C106,
