item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
C068@S14.007,claim,C068,"Alarm-persistence sweep: median direction stable, run-level consistency not; 3 sigma pooled valid fraction 0.67 -> 0.53 -> 0.33",Detectors,body,Detectors,"All non-conformal detectors alarm via a percentile threshold on training scores followed by a persistence filter, so alarm semantics are identical across detectors and only the score differs.",C068,
C069@S22.015,claim,C069,"Historian gaps over five draws: all detectors within +-1 h at 20% except Hotelling T2 on IMS (mean -51.2 h, bimodal 0-128.1 h)",Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"Real historians drop records, so we set 5% and 20% of snapshot rows to missing (NaN, timestamp retained) and re-measure lead time on IMS and XJTU-SY over five independent draws per level (Table 4b), since a single random draw cannot separate a gap effect from the draw.",C069,Corrections
C069@S22.017,claim,C069,"Historian gaps over five draws: all detectors within +-1 h at 20% except Hotelling T2 on IMS (mean -51.2 h, bimodal 0-128.1 h)",Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"The exception is Hotelling T 2 on IMS, which loses 51.2 h on average, bimodally across draws (0 to 128.1 h), according to whether a draw removes the rows carrying test 3’s early alarm.",C069,Corrections
C069@S22.019,claim,C069,"Historian gaps over five draws: all detectors within +-1 h at 20% except Hotelling T2 on IMS (mean -51.2 h, bimodal 0-128.1 h)",Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"At 5% missing, Hotelling T 2 and EWMA are unchanged in every draw on IMS, and no chart’s per-draw mean lead moves by more than 0.83 h; an earlier single-draw run reported a 128.1 h collapse already at 5%, a property of that draw that we do not state.",C069,Corrections
C069@S22.021,claim,C069,"Historian gaps over five draws: all detectors within +-1 h at 20% except Hotelling T2 on IMS (mean -51.2 h, bimodal 0-128.1 h)",Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"We therefore claim gap-tolerance for the univariate charts and Isolation Forest—at most 1 h of lost warning at 20% missing rows on either dataset—and explicitly not for Hotelling T 2, whose full covariance estimate can lose far more on a short-runway dataset, draw-dependently at n = 3.",C069,Corrections
C069@tab:robust.cap03,claim,C069,"Historian gaps over five draws: all detectors within +-1 h at 20% except Hotelling T2 on IMS (mean -51.2 h, bimodal 0-128.1 h)",tab:robust,caption,tab:robust,"(b) Historian gaps: mean valid lead time (h) under random gaps of 0%, 5% and 20%, averaged over the runs with a valid alarm and then over five independent gap draws per level.",C069,Corrections
C070@S22.015,claim,C070,An earlier single-draw 128.1 h collapse at 5% is a property of that draw and is not stated,Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"Real historians drop records, so we set 5% and 20% of snapshot rows to missing (NaN, timestamp retained) and re-measure lead time on IMS and XJTU-SY over five independent draws per level (Table 4b), since a single random draw cannot separate a gap effect from the draw.",C070,Corrections
C070@S22.019,claim,C070,An earlier single-draw 128.1 h collapse at 5% is a property of that draw and is not stated,Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"At 5% missing, Hotelling T 2 and EWMA are unchanged in every draw on IMS, and no chart’s per-draw mean lead moves by more than 0.83 h; an earlier single-draw run reported a 128.1 h collapse already at 5%, a property of that draw that we do not state.",C070,Corrections
C071@S22.021,claim,C071,"Gap-tolerance is claimed for univariate charts and IF, explicitly not for Hotelling T2",Sensitivity of the Onset Definition,body,Sensitivity of the Onset Definition,"We therefore claim gap-tolerance for the univariate charts and Isolation Forest—at most 1 h of lost warning at 20% missing rows on either dataset—and explicitly not for Hotelling T 2, whose full covariance estimate can lose far more on a short-runway dataset, draw-dependently at n = 3.",C071,
C072@S26.001,claim,C072,Under decimation IMS lead degrades faster (3 sigma 64.6 -> 24.8 h at 10x); aggregation holds it,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,body,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,"Under aggregation, IMS lead time stays high and stable as the logging interval coarsens; under decimation it degrades faster, with 3σ and Isolation Forest collapsing at coarse intervals (3σ falls from 64.6 h at full rate to 24.8 h at 10× decimation while aggregation holds it near 64.6 h; Figure 3).",C072,
C073@S26.002,claim,C073,Few-windows regime at the largest factor is annotated rather than hidden,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,body,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,"The upturn at the largest factor is the few-windows regime, where only one or two runs survive and the mean is no longer comparable; we annotate rather than hide it.",C073,
C073@fig:sweep.cap02,claim,C073,Few-windows regime at the largest factor is annotated rather than hidden,fig:sweep,caption,fig:sweep,"Shading marks the few-windows regime at the two largest factors, where only one or two runs remain.",C073,
C074@S26.003,claim,C074,IMS: only CUSUM and Hotelling T2 are sign-consistent,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,body,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,"At the run level (Table 6) the magnitude-monitoring detectors show a positive median difference, the largest for 3σ (+15.1 h), but only CUSUM and Hotelling T 2 are sign-consistent: aggregation shortens the lead time of 3σ, EWMA and Isolation Forest on one run each, and Deep SVDD is positive in one run and tied in two.",C074,
C074@S26.005,claim,C074,IMS: only CUSUM and Hotelling T2 are sign-consistent,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,body,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,"With n = 3 the exact sign test cannot fall below p = 0.25, a floor only CUSUM and Hotelling T 2 reach, so nothing is significant or survives Holm correction: the defensible reading is a null result with a positive median direction for the magnitude-monitoring detectors.",C074,
C074@S37.002,claim,C074,IMS: only CUSUM and Hotelling T2 are sign-consistent,Limitations and Threats to Validity,body,Limitations and Threats to Validity,"The IMS “aggregation helps” tendency is a non-significant positive-median trend, sign-consistent only for CUSUM and Hotelling T 2 (n = 3), that does not replicate on the larger multi-bearing sets, so we claim only non-destruction as the cross-dataset headline, not a positive effect; ONGC (n = 1) is a descriptive case study with no inference.",C074,
C075@S17.007,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,At What Level Coarsening Is Applied,body,At What Level Coarsening Is Applied,"Averaging a raw waveform is a low-pass filter and does attenuate the impulsive transients that mark an incipient spall; we neither test nor dispute that, and Section 8 names it as the complementary study.",C075,
C075@S26.006,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,body,Aggregate vs Decimate on IMS: a Positive but Inconsistent Median Shift,"The candidate mechanism is that bin-averaging acts as a low-pass filter suppressing single-window noise in the health statistic, so the alarm threshold is crossed earlier and held more persistently than under decimation; Appendix D.1 tests it and Section 7.3 gives the signal-theoretic reason.",C075,
C075@S34.001,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"The IMS trend has a clean candidate mechanism (Section 7.3): bin-averaging is a low-pass filter that removes single-window noise spikes, so the variance-sensitive control charts (3σ, EWMA) cross and hold their thresholds earlier than under decimation, which keeps the spikes—consistent with the largest IMS median shift appearing for 3σ, though not with a consistent direction across the three runs.",C075,
C075@S34.002,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"An ordinary moving-average or Kalman filter on the decimated stream reproduces the trend (Appendix D.1), so the mechanism is generic low-pass smoothing rather than historian averaging specifically.",C075,
C075@S37.028,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,Limitations and Threats to Validity,body,Limitations and Threats to Validity,"The complementary study coarsens the raw waveform itself, where averaging is a low-pass filter on the impulsive transients of an incipient fault (Section 4.8); our claim concerns historian summary statistics and does not cover it.",C075,
C075@S46.001,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"If bin-averaging helps on IMS because it is a low-pass filter suppressing single-window noise in the health statistic, letting the alarm threshold be crossed earlier and held more persistently than under decimation, two predictions follow.",C075,
C075@S46.008,claim,C075,Candidate mechanism: bin-averaging is a low-pass filter suppressing single-window noise,D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"This is the qualitative signature of a low-pass mechanism, the noisier the signal the more bin-averaging helps, but at n = 3 it is a directional trend, not a significant effect (the exact sign test floors at p = 0.25, and at 30 dB the per-run signs are mixed): it corroborates the mechanism and cannot, at this sample size, establish it statistically.",C075,
C076@S23.001,claim,C076,"XJTU: median difference 0 h for ten of eleven detectors (IF -0.10 h), p >= 0.18, no consistent direction",Generalization to XJTU-SY ($n=10$ bearings),body,Generalization to XJTU-SY ($n=10$ bearings),"On the ten XJTU-SY bearings the IMS “aggregation helps” trend does not replicate (Table 5): the run-level median difference is 0 h for ten of the eleven detectors (-0.10 h for Isolation Forest), no sign test is significant (p ≥ 0.18) and no direction is consistent across bearings, while per-run differences stay within a few minutes, so aggregation does not destroy lead time either.",C076,
C076@S37.002,claim,C076,"XJTU: median difference 0 h for ten of eleven detectors (IF -0.10 h), p >= 0.18, no consistent direction",Limitations and Threats to Validity,body,Limitations and Threats to Validity,"The IMS “aggregation helps” tendency is a non-significant positive-median trend, sign-consistent only for CUSUM and Hotelling T 2 (n = 3), that does not replicate on the larger multi-bearing sets, so we claim only non-destruction as the cross-dataset headline, not a positive effect; ONGC (n = 1) is a descriptive case study with no inference.",C076,
C077@S23.002,claim,C077,XJTU: 209/450 valid alarms over the five window-magnitude detectors; strong per-bearing heterogeneity,Generalization to XJTU-SY ($n=10$ bearings),body,Generalization to XJTU-SY ($n=10$ bearings),"Absolute leads are short (0-3.5 h) because the bearings are short-lived (52-533 min): over the five window-magnitude detectors (3σ, EWMA, Hotelling T 2, Isolation Forest and the RMS-trend floor, as in Table 7), 209/450 evaluations yield a valid alarm, and the shortest-lived and abrupt-failure bearings are hard or impossible to warn on under any mechanism.",C077,
C077@S27.004,claim,C077,XJTU: 209/450 valid alarms over the five window-magnitude detectors; strong per-bearing heterogeneity,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The family is heterogeneous in power—the three deep sequence models contribute n = 3 XJTU tests resting on the longest-lived, most warnable bearings (‡ in Table 5)— but every uncorrected p already exceeds 0.1, so this changes no rejection decision; we flag it so N = 44 is not read as forty-four equally powered tests.",C077,
C077@S27.006,claim,C077,XJTU: 209/450 valid alarms over the five window-magnitude detectors; strong per-bearing heterogeneity,Multiple-Comparison Correction,body,Multiple-Comparison Correction,The 209/450 valid-alarm figure hides strong heterogeneity.,C077,
C078@S23.003,claim,C078,XJTU deep models mostly N/A (76/90 cells); halving sequence length to 15 does not help,Generalization to XJTU-SY ($n=10$ bearings),body,Generalization to XJTU-SY ($n=10$ bearings),"Only the three longest-lived bearings form a length-30 sequence, so each deep sequence model is N/A in 76/90 cells, a consequence of short runs rather than tuning; where they run, their difference is null too.",C078,
C078@S23.004,claim,C078,XJTU deep models mostly N/A (76/90 cells); halving sequence length to 15 does not help,Generalization to XJTU-SY ($n=10$ bearings),body,Generalization to XJTU-SY ($n=10$ bearings),"Halving the sequence length to 15 windows makes only one more short bearing usable, and the deep models still yield a valid alarm on at most one of the ten bearings.",C078,
C079@S27.007,claim,C079,"XJTU per-bearing: 2/10 bearings unwarnable by any detector (Bearing2_4, Bearing1_1)",Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Long-degrading bearings such as Bearing2_3 (533 min life) and Bearing1_3 (158 min) are warnable with multi-hour or near-hour lead, whereas the two shortest-lived, abrupt-failure bearings, Bearing2_4 (42 min) and Bearing1_1 (123 min, sudden end), yield no valid alarm for any detector (2/10 bearings): their onset and failure nearly coincide, no method can manufacture warning time the physics does not provide, and the metric credits none.",C079,
C079@S37.016,claim,C079,"XJTU per-bearing: 2/10 bearings unwarnable by any detector (Bearing2_4, Bearing1_1)",Limitations and Threats to Validity,body,Limitations and Threats to Validity,"Bearings whose physics provides essentially no warning runway score zero valid alarms regardless of detector (Table 7), which is correct behavior but makes the valid-alarm fraction partly a property of the bearings, not only of the methods.",C079,
C079@S46.007,claim,C079,"XJTU per-bearing: 2/10 bearings unwarnable by any detector (Bearing2_4, Bearing1_1)",D.1 Generic Smoothing vs.\ Historian Averaging,body,D.1 Generic Smoothing vs.\ Historian Averaging,"The lone large negative, the -7.94 h native-noise entry, is IMS test 1, the abrupt near-coincident-onset run whose degradation begins only ∼12 h before failure, which also violates the conformal guarantee (Figure 4a) and is unwarnable under every feature set.",C079,
C080@S24.001,claim,C080,FEMTO: every detector runs on n=6; medians within +-9 min; LSTM-AE and Transformer-AD sign-consistent negative,Generalization to FEMTO/PRONOSTIA ($n=6$ bearings),body,Generalization to FEMTO/PRONOSTIA ($n=6$ bearings),"All six FEMTO Learning_set bearings are long enough for every detector, including the deep reconstruction models, to run on the full n = 6, and the verdict matches XJTU-SY (Table 5): every run-level median difference is within ±9 min, only LSTM-AE and Transformer-AD are sign-consistent, both negative (0/3 and 0/4 non-zero runs), and the smallest sign-test p is 0.125 (Transformer-AD, raw), which does not survive Holm correction.",C080,
C081@S24.005,claim,C081,FEMTO: 211/660 evaluations yield a valid alarm,Generalization to FEMTO/PRONOSTIA ($n=6$ bearings),body,Generalization to FEMTO/PRONOSTIA ($n=6$ bearings),"Across all eleven detectors 211/660 FEMTO evaluations yield a valid alarm; as on XJTU-SY, the short lifetimes (∼1.4-7.8 h) keep absolute lead times small.",C081,
C082@S08.014,claim,C082,"Ferrara: medians within +-5 min, none sign-consistent, smallest p 0.219 (CUSUM); E1 negatives from abrupt onset",Datasets,body,Datasets,"Fixed operating conditions make it directly compatible with our onset detector without normalization; we use all six runs (E1-E6), duplicating the single channel into the two channel slots so the channel-invariant schema applies unchanged.",C082,
C082@S25.001,claim,C082,"Ferrara: medians within +-5 min, none sign-consistent, smallest p 0.219 (CUSUM); E1 negatives from abrupt onset",Generalization to University of Ferrara ($n=6$ bearings),body,Generalization to University of Ferrara ($n=6$ bearings),"The University of Ferrara campaign (Arpa et al., 2024), a second independent constant-condition multi-bearing rig, gives the same verdict: every run-level median difference is within ±5 min, no detector is sign-consistent across the six bearings, and the smallest sign-test p is 0.219 (CUSUM), not significant even before correction.",C082,
C082@S25.003,claim,C082,"Ferrara: medians within +-5 min, none sign-consistent, smallest p 0.219 (CUSUM); E1 negatives from abrupt onset",Generalization to University of Ferrara ($n=6$ bearings),body,Generalization to University of Ferrara ($n=6$ bearings),"The larger per-run negatives (-0.5 to -1.1 h) are all on E1, whose onset sits within ∼0.1 h of failure (an abrupt, near-coincident-onset bearing like IMS test 1), not a systematic aggregation penalty.",C082,
C083@S27.004,claim,C083,Family is heterogeneous in power (deep models n=3 on XJTU); every uncorrected p already exceeds 0.1,Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The family is heterogeneous in power—the three deep sequence models contribute n = 3 XJTU tests resting on the longest-lived, most warnable bearings (‡ in Table 5)— but every uncorrected p already exceeds 0.1, so this changes no rejection decision; we flag it so N = 44 is not read as forty-four equally powered tests.",C083,
C084@S00.002,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)","Front matter: title, abstract, keywords",body,"Front matter: title, abstract, keywords","We make lead time the primary evaluation object with a latch-on-resistant, false-alarm-gated metric: warning time counts only when the pre-onset false-alarm rate is within a budget τ , so a constant-on detector is provably invalid.",C084,F2
C084@S01.022,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Introduction,body,Introduction,"On IMS the seven detectors PH ranks highest—the deep models, the one-class SVM, Hotelling T 2, Isolation Forest and the exponentially weighted moving average (EWMA) chart—have no valid operating point at a 10% budget; the gated metric picks 3σ, PH’s eighth. 3.",C084,F2
C084@S04.007,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"The classic normalized-RMS health indicator with a first-prediction-time threshold, the baseline underlying most of that literature, is our rms_trend detector; re-evaluating specific published architectures under the gated metric (which requires their original code) is future work.",C084,F2
C084@S06.002,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Vibration Features,body,Vibration Features,"We include fast Fourier transform (FFT) band energies, spectral kurtosis and Hilbert-envelope amplitudes at the bearing characteristic frequencies, and ablate them against time-domain statistics to see which family carries prognostic lead time under the gated metric.",C084,F2
C084@S14.003,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Detectors,body,Detectors,"Deep SVDD is kept out of the headline set because it rarely alarms in time on short bearings (Section 6.12), but its numbers are reported in every result table because it is the low-false-alarm operating point under the gated metric (Section 6.9).",C084,F2
C084@S18.005,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Statistical Protocol,body,Statistical Protocol,"Pooling them as 3 × 5 = 15 “pairs” per detector, as an earlier version of this work did, inflates the effective sample size fivefold and yields overconfident p-values.",C084,F2
C084@S27.008,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Multiple-Comparison Correction,body,Multiple-Comparison Correction,The same contrast under the gated metric.,C084,F2
C084@S27.010,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Multiple-Comparison Correction,body,Multiple-Comparison Correction,"Because we argue that ungated lead can mislead, we also run the contrast under the gated metric itself (Table 8).",C084,F2
C084@S27.011,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Multiple-Comparison Correction,body,Multiple-Comparison Correction,"The answer does not change: under either metric every inferential dataset’s median run-level difference is at most a few thousandths of an hour, no detector is sign-consistent enough to reach significance, and no hypothesis survives Holm correction across the N = 44 family.",C084,F2
C084@S27.012,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Multiple-Comparison Correction,body,Multiple-Comparison Correction,"What changes is power: gating discards every run without a valid alarm, so the mean effective sample size per detector falls from 3.0 to 1.3 on XJTUSY, 4.8 to 2.8 on FEMTO, 5.0 to 3.6 on Ferrara and 2.7 to 1.2 on IMS, roughly a halving.",C084,F2
C084@S30.005,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Comparison with the Saxena Prognostic Horizon,body,Comparison with the Saxena Prognostic Horizon,"On the three IMS runs the constant-on detector earns the full run length as PH (164-1073 h) while flooding the pre-onset region (FARpre ≈ 1), so the gated metric scores it L = 0 on every run; the onset oracle is the mirror image, with zero pre-onset false alarms and the maximum achievable lead (12.9, 62.5 and 44.5 h).",C084,F2
C084@S33.001,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",What Changed the Story,body,What Changed the Story,"Four corrections, each described where it is applied, change the conclusion of an earlier version of this study: the corrected failure label of the third IMS test (Appendix C), the onset-gated metric that defeats the latch-on exploit (Eq. 5), the p < n channel-invariant feature space (Appendix B), and a significance test on the run rather than the within-run sampling factor (Section 4.9).",C084,F2
C084@S34.008,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Why the IMS Trend Appears but Is Neutral Elsewhere,body,Why the IMS Trend Appears but Is Neutral Elsewhere,"Nine of its eleven detectors raise a raw alarm 30-35 h ahead of the labeled failure (RMS-trend 22.8 h, and Deep SVDD not before failure at all), but under the gated metric at τ = 10% only Hotelling T 2 and RMS-trend are valid, because the others flag too many windows of a pre-onset region that ends only ∼6 h before the shutdown; whether they are false alarms or genuine early detections that the late-biased onset cannot credit is undecidable at n = 1 (Appendix D.2).",C084,F2
C084@S36.002,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Practical Implications,body,Practical Implications,"Conformal calibration adds a usable, distribution-free false-alarm guarantee wherever the normal region is genuinely stationary; the trade-off curve turns the gated metric into an operating-point selector for a stated budget; and the ablations caution that more features are not better under a false-alarm budget, time-domain amplitude and impulsiveness statistics carrying the usable signal on IMS.",C084,F2
C084@S40.001,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Data and Code Availability,body,Data and Code Availability,"All code (detectors, leakage-free onset, gated metric, sampling sweep, conformal wrapper, run-level statistical harness and the noise/denoiser mechanism test) is released with a pinned environment (requirements.lock.txt, Python 3.13) and a test suite asserting the metric’s resistance to the latch-on exploit, the leakage-free onset and the run-level sign-test/Holm machinery.",C084,F2
C084@S44.016,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",Appendix C: IMS Test-3 Relabeling Justification,body,Appendix C: IMS Test-3 Relabeling Justification,"The effective sample size is detector-dependent, and neither label can reach significance.",C084,F2
C084@S47.005,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",D.2 Single-Asset ONGC Case Study,body,D.2 Single-Asset ONGC Case Study,"Under the gated metric, however, only Hotelling T 2 (pre-onset FAR 6.5%) and RMS-trend (0.1%) have valid alarms at τ = 10%; the other eight alarming detectors exceed the budget, with pre-onset FAR from 11.7% (Isolation Forest) to 95.2% (CUSUM).",C084,F2
C084@tab:gatedcontrast.cap02,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",tab:gatedcontrast,caption,tab:gatedcontrast,Med.: median across detectors of each detector’s run-level median difference (h); n+/n-/0: detectors by the sign of that median; n¯eff: mean effective sample size once zero-difference runs are dropped.,C084,F2
C084@tab:d17label.cap02,claim,C084,"Gated contrast: same conclusion, Holm-null under both metrics, but effective n roughly halves (3.0->1.3, 4.8->2.8, 5.0->3.6, 2.7->1.2)",tab:d17label,caption,tab:d17label,"Run differences are (1st_test, 2nd_test, 3rd_test) in hours, collapsing the five within-run sampling factors to one mean difference per run (Section 4.9). n+/n-/0 counts positive, negative and exactly-zero runs; zero-difference runs are excluded from the sign test, so neff is the effective sample size under the original label.",C084,F2
C085@S15.001,claim,C085,"Conformal IMS: holds on test 2, essentially test 3 (0.9%, 4.4%, 13% at 0.10), violated on test 1 (0.74-0.85)",Conformal Calibration,body,Conformal Calibration,"On IMS (Figure 4a, values in its caption) the distribution-free guarantee FAR ≤ α holds on test 2 (0% through α = 0.10) and on test 3 through α = 0.05 (0.9% at α = 0.01, 4.4% at 0.05), slightly exceeding the bound at α = 0.10, where the empirical FAR is 13%.",C085,
C085@S15.002,claim,C085,"Conformal IMS: holds on test 2, essentially test 3 (0.9%, 4.4%, 13% at 0.10), violated on test 1 (0.74-0.85)",Conformal Calibration,body,Conformal Calibration,"It fails on test 1, at 0.74-0.85 regardless of α, for the reason Table 3 foretold: the onset fires only ∼12 h before failure, so the “pre-onset” region already contains degradation and calibration and “normal” scores are not exchangeable.",C085,
C086@S01.028,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Introduction,body,Introduction,The metric itself is failure-mode-agnostic: it applies wherever a run-tofailure trajectory and a stationary normal region exist.,C086,
C086@S15.003,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"We keep this run because it delimits when the guarantee is usable in prognostics: it needs a genuinely stationary normal region, which an abrupt late-onset failure does not provide.",C086,
C086@S15.005,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"Bearing2_3, calibrated through α = 0.05) honor the bound, while those with only one or two pre-onset windows, an artifact of short lifetimes, are flagged uncalibrated rather than silently passed.",C086,
C086@S15.006,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,The conformal machinery thus doubles as a per-asset usability test of whether enough stationary normal data exists to control the false-alarm rate at all.,C086,
C086@S15.011,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),Conformal Calibration,body,Conformal Calibration,"The guarantee is therefore usable where a stationary normal region exists (ONGC, the longer IMS/XJTU bearings) and self-reports as invalid where it does not (short FEMTO/XJTU bearings, abrupt onsets).",C086,
C086@S47.011,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),D.2 Single-Asset ONGC Case Study,body,D.2 Single-Asset ONGC Case Study,"Its conformal calibration (Figure 4d) tracks the diagonal closely, consistent with a mostly-stationary normal region.",C086,
C086@fig:conformal.cap02,claim,C086,Conformal calibration doubles as a per-asset usability test (needs a stationary normal region),fig:conformal,caption,fig:conformal,Points on or below the diagonal satisfy the distributionfree guarantee; bearings with only one or two pre-onset windows are flagged uncalibrated.,C086,
C087@S15.008,claim,C087,FEMTO conformal: no bearing honours the bound at alpha=0.05 (0.08-0.56; pooled 0.27),Conformal Calibration,body,Conformal Calibration,On FEMTO (Figure 4c) no bearing honors the bound at α = 0.05 (pre-onset FAR 0.08-0.56; pooled 0.27): the short 1.4-7.8 h lifetimes leave a pre-onset region that is neither long nor stationary.,C087,
C088@S15.010,claim,C088,"ONGC conformal tracks the diagonal (0.016, 0.030, 0.096), 1.5-2x above target",Conformal Calibration,body,Conformal Calibration,"On the real ONGC historian stream (Figure 4d) the calibration tracks the diagonal closely (empirical FAR 0.016, 0.030 and 0.096 at α = 0.01, 0.02, 0.05), a modest 1.5-2× above target, consistent with a mostly-stationary record that only mildly violates exchangeability.",C088,
C088@S47.011,claim,C088,"ONGC conformal tracks the diagonal (0.016, 0.030, 0.096), 1.5-2x above target",D.2 Single-Asset ONGC Case Study,body,D.2 Single-Asset ONGC Case Study,"Its conformal calibration (Figure 4d) tracks the diagonal closely, consistent with a mostly-stationary normal region.",C088,
C089@S28.001,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,Lead-Time--vs--False-Alarm Trade-off,body,Lead-Time--vs--False-Alarm Trade-off,"Sweeping the alarm-threshold percentile traces a prognostics analog of the ROC curve (Figure 5, Table 9): tightening the threshold lowers pre-onset FAR and lead together, so an operator can select an operating point for a stated false-alarm budget.",C089,
C089@S36.002,claim,C089,Trade-off: tightening the threshold lowers FAR and lead together; Hotelling and IF dominate upper-left; RMS-trend collapses,Practical Implications,body,Practical Implications,"Conformal calibration adds a usable, distribution-free false-alarm guarantee wherever the normal region is genuinely stationary; the trade-off curve turns the gated metric into an operating-point selector for a stated budget; and the ablations caution that more features are not better under a false-alarm budget, time-domain amplitude and impulsiveness statistics carrying the usable signal on IMS.",C089,
